,SK_ID_CURR,TARGET
47296,269054,0.0
47297,269061,0.0
47298,269062,0.0
47300,269066,1.0
47301,269070,0.0
47302,269074,0.0
47303,269075,0.0
47304,269078,0.0
47305,269079,0.0
47306,269080,0.0
47307,269083,0.0
47308,269084,0.0
47309,269086,0.0
47311,269090,0.0
47312,269091,0.0
47314,269097,1.0
47315,269099,0.0
47317,269103,0.0
47319,269113,0.0
47321,269132,1.0
47322,269139,0.0
47323,269140,0.0
47324,269142,0.0
47325,269144,1.0
47326,269145,0.0
47327,269146,0.0
47328,269147,0.0
47329,269150,0.0
47331,269153,0.0
47332,269156,0.0
47333,269158,0.0
47334,269161,0.0
47337,269167,0.0
47338,269169,0.0
47340,269178,0.0
47341,269180,0.0
47342,269183,0.0
47344,269187,0.0
47345,269191,0.0
47347,269196,0.0
47348,269199,0.0
47349,269200,1.0
47350,269203,0.0
47351,269205,0.0
47352,269206,0.0
47353,269207,0.0
47355,269214,0.0
47356,269216,0.0
47357,269218,0.0
47358,269221,0.0
47359,269229,0.0
47360,269236,0.0
47361,269237,0.0
47362,269260,0.0
47365,269271,0.0
47367,269273,0.0
47369,269281,0.0
47370,269286,0.0
47371,269288,0.0
47373,269292,0.0
47374,269296,1.0
47376,269311,0.0
47377,269313,1.0
47378,269314,0.0
47379,269316,0.0
47380,269329,0.0
47381,269334,0.0
47382,269342,1.0
47383,269343,0.0
47384,269344,0.0
47385,269345,0.0
47386,269348,0.0
47390,269362,0.0
47391,269364,1.0
47393,269370,1.0
47395,269372,1.0
47396,269375,0.0
47397,269379,0.0
47398,269380,0.0
47399,269383,1.0
47400,269384,0.0
47401,269397,0.0
47402,269401,1.0
47403,269403,0.0
47404,269406,0.0
47405,269411,1.0
47406,269415,0.0
47407,269418,1.0
47408,269428,0.0
47409,269433,0.0
47411,269443,0.0
47414,269446,0.0
47415,269449,0.0
47416,269450,0.0
47418,269452,0.0
47419,269453,0.0
47420,269455,0.0
47421,269457,0.0
47422,269459,0.0
47423,269460,0.0
47424,269463,0.0
47425,269464,0.0
47426,269465,1.0
47427,269468,0.0
47428,269471,0.0
47429,269472,0.0
47432,269477,0.0
47433,269494,0.0
47434,269497,0.0
47435,269502,0.0
47436,269504,0.0
47439,269514,0.0
47441,269517,0.0
47442,269519,0.0
47443,269524,0.0
47444,269525,0.0
47446,269534,0.0
47447,269538,0.0
47448,269543,0.0
47449,269544,0.0
47450,269548,0.0
47451,269551,1.0
47452,269553,0.0
47453,269556,0.0
47454,269557,0.0
47455,269558,0.0
47458,269588,0.0
47459,269590,0.0
47460,269593,0.0
47462,269600,0.0
47463,269604,0.0
47464,269605,0.0
47465,269611,0.0
47467,269622,0.0
47469,269626,0.0
47472,269636,0.0
47473,269640,0.0
47474,269641,0.0
47475,269644,0.0
47476,269646,0.0
47477,269656,0.0
47480,269662,0.0
47482,269668,0.0
47483,269675,0.0
47484,269678,0.0
47486,269683,0.0
47487,269686,0.0
47488,269688,0.0
47489,269694,0.0
47490,269697,0.0
47491,269699,0.0
47493,269709,0.0
47494,269711,0.0
47495,269712,0.0
47496,269716,0.0
47497,269717,0.0
47498,269726,0.0
47499,269728,0.0
47500,269733,0.0
47502,269739,0.0
47503,269745,1.0
47504,269752,0.0
47506,269763,0.0
47509,269771,0.0
47510,269773,1.0
47511,269781,0.0
47515,269787,0.0
47516,269788,0.0
47517,269790,0.0
47519,269799,0.0
47520,269802,1.0
47521,269804,0.0
47522,269805,0.0
47523,269806,0.0
47526,269814,1.0
47528,269816,0.0
47530,269818,0.0
47532,269829,0.0
47534,269834,0.0
47536,269838,0.0
47537,269853,0.0
47539,269857,0.0
47540,269858,0.0
47541,269860,0.0
47542,269866,0.0
47543,269867,0.0
47544,269876,0.0
47545,269880,0.0
47546,269881,0.0
47548,269885,0.0
47549,269894,0.0
47550,269896,0.0
47551,269899,0.0
47552,269903,0.0
47553,269905,0.0
47554,269906,0.0
47555,269916,0.0
47556,269921,1.0
47557,269922,0.0
47558,269929,0.0
47559,269932,0.0
47560,269933,0.0
47561,269934,0.0
47563,269937,0.0
47565,269942,0.0
47566,269943,0.0
47567,269944,0.0
47568,269948,0.0
47569,269950,1.0
47571,269965,1.0
47572,269968,0.0
47573,269982,0.0
47575,269990,0.0
47576,269999,0.0
47577,270000,0.0
47578,270003,0.0
47579,270007,0.0
47580,270012,0.0
47581,270013,0.0
47583,270019,0.0
47584,270024,0.0
47586,270038,0.0
47587,270039,0.0
47588,270042,0.0
47589,270047,0.0
47590,270051,0.0
47591,270059,0.0
47592,270060,1.0
47593,270064,0.0
47595,270071,0.0
47597,270073,0.0
47598,270078,0.0
47600,270082,0.0
47601,270087,0.0
47602,270088,0.0
47603,270090,0.0
47605,270094,1.0
47607,270099,0.0
47608,270101,0.0
47609,270102,0.0
47610,270107,0.0
47612,270117,0.0
47613,270119,1.0
47614,270124,1.0
47616,270130,0.0
47617,270135,0.0
47618,270137,0.0
47619,270139,0.0
47622,270149,0.0
47623,270150,0.0
47624,270153,0.0
47625,270155,0.0
47626,270156,0.0
47627,270157,0.0
47628,270159,0.0
47629,270160,0.0
47630,270164,0.0
47632,270168,0.0
47633,270169,0.0
47635,270181,0.0
47636,270191,0.0
47637,270203,1.0
47638,270205,0.0
47639,270206,0.0
47640,270209,0.0
47641,270214,0.0
47642,270217,0.0
47644,270220,0.0
47646,270225,1.0
47647,270226,0.0
47648,270234,0.0
47649,270236,0.0
47650,270239,1.0
47651,270247,1.0
47652,270249,0.0
47653,270255,0.0
47654,270260,0.0
47655,270261,0.0
47656,270264,0.0
47657,270269,0.0
47659,270278,0.0
47660,270279,0.0
47661,270280,1.0
47662,270282,0.0
47663,270283,0.0
47664,270284,0.0
47666,270301,0.0
47667,270305,0.0
47668,270311,0.0
47669,270312,0.0
47671,270320,0.0
47672,270328,0.0
47675,270355,0.0
47676,270357,1.0
47678,270360,0.0
47680,270366,0.0
47681,270367,0.0
47682,270369,0.0
47683,270377,0.0
47684,270382,0.0
47686,270392,0.0
47687,270394,0.0
47688,270395,0.0
47689,270396,0.0
47691,270400,0.0
47692,270407,0.0
47693,270414,0.0
47695,270421,0.0
47696,270422,0.0
47698,270427,0.0
47700,270431,0.0
47702,270443,0.0
47703,270453,0.0
47704,270459,0.0
47705,270462,0.0
47706,270465,0.0
47707,270468,0.0
47708,270472,0.0
47709,270475,0.0
47710,270487,0.0
47711,270490,0.0
47712,270492,0.0
47713,270494,0.0
47714,270496,0.0
47715,270497,0.0
47716,270498,0.0
47717,270503,0.0
47718,270507,0.0
47719,270512,0.0
47720,270519,0.0
47721,270525,0.0
47723,270530,0.0
47724,270536,0.0
47725,270552,0.0
47727,270554,0.0
47729,270556,0.0
47731,270566,0.0
47733,270577,0.0
47734,270584,0.0
47735,270585,0.0
47736,270586,0.0
47737,270589,0.0
47738,270591,0.0
47739,270594,0.0
47740,270598,0.0
47741,270600,0.0
47744,270606,0.0
47746,270617,0.0
47748,270619,0.0
47749,270628,0.0
47750,270630,0.0
47751,270633,0.0
47753,270649,0.0
47755,270653,0.0
47758,270660,0.0
47759,270662,0.0
47760,270666,0.0
47761,270667,0.0
47762,270670,0.0
47764,270678,0.0
47765,270680,0.0
47766,270686,0.0
47767,270689,0.0
47768,270700,0.0
47769,270703,0.0
47770,270705,0.0
47772,270727,0.0
47773,270732,0.0
47774,270733,0.0
47775,270734,0.0
47776,270736,0.0
47777,270741,0.0
47779,270751,0.0
47780,270763,0.0
47781,270768,0.0
47785,270779,0.0
47786,270789,0.0
47790,270814,0.0
47795,270832,0.0
47796,270833,0.0
47797,270834,0.0
47798,270837,0.0
47799,270838,0.0
47801,270851,0.0
47802,270852,0.0
47804,270855,0.0
47805,270858,0.0
47806,270863,0.0
47807,270865,0.0
47808,270875,0.0
47809,270879,0.0
47810,270880,0.0
47811,270886,0.0
47813,270891,0.0
47815,270897,0.0
47816,270899,0.0
47817,270901,0.0
47818,270902,0.0
47819,270903,0.0
47822,270913,0.0
47823,270920,0.0
47825,270923,1.0
47826,270924,0.0
47828,270926,0.0
47830,270936,0.0
47832,270941,0.0
47834,270949,0.0
47835,270955,0.0
47836,270958,0.0
47838,270961,1.0
47841,270974,0.0
47842,270980,0.0
47843,270984,0.0
47844,270985,0.0
47849,271008,1.0
47850,271009,0.0
47851,271013,0.0
47852,271023,0.0
47854,271029,0.0
47856,271032,0.0
47857,271034,0.0
47858,271036,0.0
47860,271051,0.0
47862,271057,0.0
47863,271058,0.0
47864,271073,0.0
47865,271076,0.0
47866,271085,0.0
47867,271086,0.0
47869,271088,0.0
47870,271089,1.0
47872,271097,1.0
47873,271101,0.0
47875,271119,1.0
47876,271120,0.0
47878,271126,0.0
47879,271128,0.0
47880,271130,0.0
47881,271132,0.0
47883,271140,0.0
47884,271141,0.0
47885,271142,1.0
47886,271148,0.0
47887,271151,0.0
47888,271158,0.0
47889,271161,0.0
47890,271163,0.0
47894,271174,0.0
47895,271177,0.0
47896,271182,0.0
47897,271183,0.0
47899,271193,0.0
47901,271197,0.0
47905,271211,0.0
47906,271218,0.0
47907,271222,0.0
47908,271227,0.0
47909,271229,0.0
47910,271230,0.0
47911,271231,0.0
47914,271246,0.0
47915,271249,0.0
47916,271252,0.0
47917,271253,0.0
47918,271257,0.0
47919,271258,0.0
47920,271260,0.0
47922,271272,0.0
47924,271286,0.0
47925,271287,0.0
47927,271298,0.0
47929,271303,0.0
47931,271313,0.0
47932,271323,0.0
47933,271327,0.0
47934,271332,0.0
47935,271337,0.0
47936,271339,0.0
47937,271340,0.0
47938,271343,0.0
47939,271350,1.0
47940,271351,0.0
47941,271353,0.0
47942,271357,0.0
47943,271358,0.0
47944,271364,0.0
47945,271366,0.0
47946,271381,0.0
47947,271385,0.0
47948,271387,0.0
47950,271392,0.0
47951,271395,0.0
47952,271396,0.0
47953,271398,0.0
47954,271401,0.0
47955,271402,0.0
47956,271404,0.0
47958,271406,0.0
47959,271410,0.0
47961,271414,0.0
47962,271417,0.0
47963,271421,0.0
47965,271426,0.0
47966,271430,0.0
47968,271434,0.0
47969,271438,0.0
47970,271444,0.0
47971,271454,0.0
47973,271459,0.0
47974,271463,0.0
47976,271468,0.0
47977,271471,0.0
47978,271473,0.0
47979,271482,1.0
47980,271483,0.0
47981,271490,0.0
47982,271493,0.0
47983,271495,1.0
47985,271512,0.0
47986,271513,0.0
47987,271517,0.0
47988,271523,0.0
47989,271535,0.0
47991,271540,0.0
47993,271546,0.0
47994,271547,0.0
47995,271552,0.0
47996,271555,0.0
47997,271559,0.0
47998,271561,0.0
47999,271571,0.0
48000,271573,0.0
48001,271577,0.0
48002,271579,0.0
48003,271583,0.0
48004,271587,0.0
48005,271594,0.0
48006,271595,0.0
48008,271602,0.0
48010,271608,0.0
48011,271613,1.0
48012,271618,0.0
48013,271619,1.0
48014,271622,0.0
48016,271630,0.0
48017,271631,0.0
48018,271632,0.0
48019,271635,0.0
48022,271641,1.0
48023,271645,0.0
48024,271647,1.0
48027,271663,0.0
48030,271674,0.0
48031,271676,1.0
48032,271677,0.0
48033,271678,0.0
48034,271680,0.0
48036,271700,0.0
48037,271709,0.0
48038,271712,0.0
48040,271718,0.0
48041,271719,1.0
48042,271721,0.0
48043,271724,0.0
48045,271730,0.0
48047,271740,1.0
48048,271744,0.0
48050,271751,0.0
48051,271752,0.0
48053,271755,1.0
48055,271764,0.0
48056,271767,0.0
48057,271768,0.0
48058,271771,0.0
48059,271774,0.0
48060,271783,0.0
48061,271784,0.0
48062,271787,0.0
48063,271788,0.0
48064,271791,0.0
48066,271794,0.0
48067,271800,0.0
48068,271803,1.0
48069,271805,0.0
48071,271816,0.0
48072,271818,0.0
48073,271819,0.0
48076,271825,0.0
48077,271830,0.0
48078,271835,0.0
48079,271838,0.0
48080,271851,1.0
48081,271852,0.0
48082,271853,0.0
48083,271861,1.0
48085,271866,0.0
48086,271867,0.0
48088,271879,0.0
48089,271882,0.0
48090,271885,0.0
48091,271889,0.0
48093,271894,0.0
48095,271897,0.0
48096,271899,0.0
48097,271900,0.0
48098,271901,0.0
48100,271909,0.0
48102,271920,1.0
48103,271928,0.0
48105,271937,0.0
48106,271941,0.0
48109,271953,0.0
48110,271955,0.0
48111,271965,1.0
48113,271970,0.0
48114,271976,0.0
48115,271978,0.0
48117,271981,0.0
48118,271983,1.0
48119,271984,0.0
48120,271992,0.0
48121,271994,0.0
48124,271999,0.0
48125,272001,1.0
48126,272016,0.0
48127,272020,1.0
48128,272032,0.0
48129,272036,0.0
48130,272046,0.0
48131,272060,0.0
48132,272061,0.0
48135,272069,0.0
48137,272076,0.0
48138,272077,0.0
48139,272087,0.0
48140,272092,0.0
48141,272096,0.0
48143,272103,1.0
48145,272113,0.0
48146,272115,0.0
48147,272118,0.0
48148,272120,0.0
48149,272124,0.0
48150,272126,0.0
48151,272127,0.0
48152,272133,0.0
48154,272138,0.0
48155,272141,0.0
48157,272144,0.0
48159,272154,0.0
48160,272159,0.0
48161,272161,0.0
48162,272163,0.0
48163,272164,0.0
48164,272168,0.0
48166,272174,0.0
48167,272176,0.0
48168,272181,0.0
48169,272184,0.0
48170,272187,1.0
48171,272195,0.0
48173,272199,0.0
48174,272202,0.0
48175,272204,0.0
48177,272208,0.0
48178,272210,0.0
48179,272212,0.0
48181,272219,0.0
48183,272224,0.0
48184,272227,0.0
48185,272229,0.0
48186,272230,0.0
48187,272234,1.0
48188,272236,0.0
48190,272247,0.0
48191,272254,0.0
48192,272257,0.0
48193,272275,0.0
48194,272277,0.0
48197,272285,0.0
48200,272297,0.0
48201,272307,0.0
48202,272317,0.0
48205,272320,0.0
48206,272321,0.0
48209,272342,0.0
48214,272370,0.0
48215,272373,0.0
48216,272387,0.0
48217,272390,0.0
48218,272391,0.0
48220,272396,0.0
48222,272400,0.0
48223,272401,0.0
48224,272403,0.0
48225,272406,0.0
48226,272416,0.0
48227,272420,0.0
48228,272421,0.0
48230,272439,0.0
48231,272441,0.0
48232,272451,0.0
48233,272452,0.0
48235,272457,0.0
48236,272459,0.0
48237,272463,0.0
48238,272464,0.0
48239,272472,0.0
48241,272486,0.0
48242,272497,0.0
48244,272500,0.0
48245,272501,0.0
48246,272507,0.0
48247,272508,0.0
48249,272515,0.0
48250,272519,0.0
48253,272539,0.0
48254,272540,1.0
48255,272544,0.0
48256,272545,0.0
48258,272553,0.0
48259,272554,0.0
48260,272562,0.0
48262,272579,0.0
48263,272582,0.0
48264,272586,0.0
48265,272589,0.0
48266,272596,0.0
48267,272597,0.0
48269,272601,1.0
48270,272603,0.0
48271,272606,0.0
48273,272615,0.0
48274,272617,0.0
48275,272618,0.0
48276,272631,0.0
48277,272637,0.0
48278,272639,0.0
48279,272641,0.0
48281,272646,0.0
48282,272649,0.0
48284,272652,0.0
48285,272653,0.0
48286,272655,0.0
48287,272656,0.0
48288,272657,0.0
48291,272665,0.0
48292,272671,0.0
48293,272676,0.0
48294,272679,0.0
48295,272685,0.0
48296,272690,0.0
48297,272692,0.0
48299,272700,0.0
48300,272703,0.0
48301,272707,0.0
48302,272711,0.0
48304,272716,1.0
48306,272720,0.0
48307,272721,0.0
48309,272741,0.0
48310,272742,0.0
48311,272749,0.0
48312,272759,0.0
48313,272767,0.0
48314,272771,0.0
48318,272788,0.0
48319,272789,0.0
48320,272796,0.0
48321,272801,1.0
48322,272805,0.0
48323,272808,0.0
48324,272809,0.0
48325,272813,0.0
48326,272814,0.0
48328,272817,0.0
48329,272818,0.0
48331,272828,0.0
48332,272837,0.0
48333,272839,0.0
48334,272849,1.0
48335,272857,0.0
48336,272860,0.0
48337,272865,0.0
48338,272868,0.0
48339,272872,0.0
48340,272875,0.0
48343,272881,0.0
48344,272883,0.0
48346,272898,1.0
48348,272907,0.0
48349,272909,0.0
48350,272913,0.0
48351,272915,0.0
48352,272919,0.0
48353,272920,0.0
48354,272923,0.0
48355,272927,0.0
48356,272931,0.0
48357,272942,0.0
48359,272946,0.0
48360,272947,0.0
48361,272948,0.0
48363,272959,0.0
48364,272964,0.0
48365,272976,1.0
48367,272989,0.0
48368,272990,0.0
48369,272991,0.0
48370,272993,0.0
48372,272997,0.0
48373,273003,0.0
48374,273008,0.0
48375,273012,0.0
48376,273019,0.0
48378,273022,0.0
48379,273031,0.0
48380,273033,0.0
48381,273036,0.0
48382,273037,0.0
48383,273038,0.0
48384,273041,1.0
48385,273045,0.0
48386,273048,0.0
48387,273050,0.0
48388,273052,0.0
48389,273055,0.0
48391,273058,0.0
48392,273066,0.0
48394,273073,0.0
48395,273076,0.0
48396,273077,0.0
48398,273082,0.0
48400,273089,0.0
48401,273093,0.0
48403,273103,0.0
48404,273106,0.0
48405,273111,0.0
48407,273118,0.0
48409,273136,0.0
48410,273140,0.0
48411,273142,0.0
48413,273147,0.0
48415,273154,0.0
48416,273158,1.0
48417,273160,0.0
48418,273162,1.0
48419,273164,0.0
48420,273168,0.0
48421,273170,0.0
48423,273180,1.0
48424,273182,0.0
48425,273183,0.0
48426,273190,0.0
48428,273195,0.0
48430,273203,0.0
48431,273207,0.0
48432,273210,1.0
48433,273211,0.0
48434,273215,0.0
48435,273229,0.0
48436,273230,0.0
48437,273232,0.0
48438,273240,0.0
48439,273242,0.0
48440,273243,0.0
48441,273245,0.0
48442,273246,0.0
48443,273249,0.0
48444,273251,1.0
48445,273258,0.0
48446,273260,0.0
48447,273267,0.0
48449,273271,0.0
48450,273273,1.0
48452,273283,0.0
48454,273292,0.0
48455,273300,0.0
48457,273308,0.0
48458,273317,0.0
48459,273318,0.0
48460,273319,0.0
48461,273321,0.0
48462,273326,1.0
48463,273327,0.0
48464,273329,0.0
48465,273332,0.0
48466,273342,0.0
48467,273344,0.0
48468,273346,0.0
48469,273348,0.0
48470,273349,0.0
48472,273351,0.0
48474,273363,0.0
48475,273369,0.0
48476,273370,1.0
48477,273382,0.0
48478,273383,0.0
48479,273388,0.0
48480,273391,0.0
48481,273392,0.0
48482,273394,0.0
48483,273396,0.0
48484,273397,0.0
48485,273399,0.0
48486,273404,0.0
48487,273405,0.0
48488,273409,0.0
48489,273410,0.0
48491,273416,0.0
48493,273423,0.0
48494,273425,0.0
48496,273431,0.0
48497,273433,0.0
48498,273436,0.0
48499,273440,0.0
48500,273442,0.0
48501,273448,0.0
48503,273452,0.0
48504,273453,1.0
48505,273456,0.0
48507,273463,0.0
48508,273468,0.0
48510,273472,0.0
48511,273476,0.0
48514,273485,0.0
48515,273488,0.0
48516,273498,0.0
48517,273500,0.0
48518,273504,1.0
48519,273511,0.0
48520,273518,0.0
48521,273519,0.0
48523,273522,0.0
48524,273526,0.0
48525,273528,0.0
48527,273532,0.0
48528,273534,0.0
48529,273535,0.0
48530,273540,0.0
48531,273545,0.0
48532,273546,0.0
48533,273553,0.0
48534,273555,0.0
48535,273558,0.0
48536,273559,0.0
48538,273571,0.0
48539,273573,0.0
48540,273575,0.0
48542,273581,0.0
48543,273582,0.0
48544,273586,0.0
48545,273591,0.0
48546,273593,0.0
48547,273594,0.0
48548,273597,0.0
48549,273598,1.0
48550,273604,0.0
48551,273605,0.0
48552,273612,0.0
48553,273613,0.0
48555,273620,0.0
48556,273622,0.0
48559,273636,0.0
48560,273643,0.0
48561,273644,0.0
48564,273651,0.0
48565,273654,0.0
48567,273658,0.0
48568,273659,1.0
48570,273667,0.0
48571,273671,0.0
48572,273674,0.0
48574,273682,1.0
48576,273695,0.0
48578,273701,0.0
48579,273702,0.0
48580,273703,0.0
48582,273708,0.0
48585,273720,0.0
48589,273736,1.0
48590,273738,0.0
48591,273740,0.0
48592,273741,0.0
48593,273746,0.0
48594,273751,0.0
48596,273763,0.0
48597,273766,0.0
48598,273768,0.0
48599,273772,0.0
48600,273773,0.0
48601,273775,0.0
48603,273783,1.0
48604,273785,0.0
48605,273790,0.0
48606,273793,0.0
48607,273795,0.0
48609,273798,0.0
48610,273800,0.0
48611,273801,0.0
48612,273803,0.0
48614,273808,0.0
48615,273811,0.0
48617,273815,0.0
48618,273816,0.0
48619,273820,1.0
48620,273828,0.0
48621,273836,0.0
48622,273838,0.0
48623,273842,0.0
48624,273843,0.0
48625,273844,0.0
48626,273848,0.0
48627,273858,0.0
48628,273862,0.0
48629,273866,0.0
48630,273869,0.0
48631,273871,0.0
48632,273872,0.0
48633,273877,0.0
48637,273903,0.0
48638,273904,0.0
48639,273910,0.0
48640,273915,0.0
48641,273917,0.0
48642,273918,0.0
48644,273927,0.0
48645,273928,0.0
48646,273930,0.0
48648,273938,0.0
48649,273947,0.0
48651,273953,1.0
48653,273972,0.0
48654,273982,0.0
48656,273988,0.0
48657,273993,0.0
48658,274001,0.0
48659,274009,0.0
48660,274012,0.0
48661,274013,1.0
48662,274016,0.0
48663,274027,0.0
48664,274028,0.0
48665,274031,0.0
48669,274046,0.0
48670,274048,0.0
48671,274049,0.0
48672,274050,0.0
48674,274053,0.0
48675,274055,1.0
48679,274068,0.0
48680,274073,1.0
48681,274075,1.0
48684,274083,0.0
48687,274095,0.0
48688,274097,0.0
48689,274106,0.0
48690,274109,0.0
48691,274110,0.0
48692,274115,0.0
48693,274117,0.0
48694,274124,0.0
48695,274131,0.0
48696,274137,0.0
48698,274148,0.0
48699,274150,0.0
48701,274154,0.0
48702,274157,0.0
48703,274158,0.0
48705,274161,0.0
48706,274162,0.0
48708,274166,0.0
48709,274167,0.0
48710,274168,0.0
48711,274169,0.0
48712,274175,0.0
48713,274181,0.0
48715,274192,0.0
48716,274196,1.0
48717,274202,0.0
48718,274204,0.0
48719,274205,1.0
48720,274210,1.0
48721,274211,0.0
48723,274218,0.0
48725,274224,0.0
48726,274227,0.0
48728,274233,0.0
48729,274235,1.0
48731,274243,0.0
48732,274247,0.0
48733,274249,0.0
48734,274250,1.0
48736,274252,0.0
48738,274257,0.0
48739,274261,0.0
48741,274267,0.0
48742,274275,0.0
48743,274277,0.0
48746,274285,0.0
48747,274291,1.0
48748,274298,0.0
48749,274299,0.0
48751,274304,0.0
48753,274306,0.0
48754,274307,0.0
48755,274310,0.0
48756,274312,0.0
48758,274319,0.0
48761,274329,0.0
48762,274331,1.0
48766,274358,0.0
48770,274367,0.0
48772,274372,0.0
48773,274376,0.0
48774,274381,0.0
48775,274383,0.0
48776,274385,0.0
48777,274395,0.0
48778,274398,0.0
48781,274425,0.0
48782,274426,0.0
48785,274430,0.0
48787,274439,0.0
48789,274441,0.0
48790,274442,0.0
48791,274446,0.0
48792,274450,0.0
48793,274451,0.0
48794,274456,0.0
48795,274459,0.0
48796,274471,0.0
48797,274475,0.0
48798,274485,0.0
48799,274486,0.0
48800,274487,0.0
48801,274491,0.0
48802,274492,1.0
48803,274493,0.0
48804,274494,0.0
48805,274500,0.0
48807,274514,0.0
48809,274522,0.0
48810,274526,0.0
48811,274538,0.0
48812,274543,0.0
48813,274548,0.0
48814,274552,0.0
48815,274553,0.0
48816,274558,0.0
48817,274562,0.0
48818,274563,0.0
48819,274564,0.0
48820,274566,0.0
48821,274567,0.0
48822,274569,1.0
48823,274570,0.0
48824,274572,0.0
48825,274573,0.0
48826,274579,0.0
48828,274590,1.0
48829,274593,0.0
48830,274595,0.0
48831,274598,0.0
48832,274599,0.0
48833,274602,0.0
48834,274606,0.0
48835,274608,0.0
48838,274613,0.0
48839,274617,1.0
48840,274621,0.0
48841,274625,0.0
48842,274626,0.0
48843,274627,0.0
48844,274630,0.0
48847,274644,0.0
48848,274645,0.0
48850,274650,0.0
48852,274655,0.0
48853,274657,0.0
48854,274658,0.0
48855,274660,0.0
48856,274667,1.0
48857,274669,0.0
48858,274670,0.0
48860,274679,0.0
48861,274691,0.0
48862,274697,0.0
48863,274704,1.0
48864,274705,0.0
48865,274706,0.0
48866,274707,0.0
48867,274711,0.0
48868,274720,0.0
48870,274730,0.0
48871,274731,0.0
48872,274739,0.0
48873,274740,0.0
48874,274741,0.0
48875,274747,0.0
48877,274751,0.0
48878,274752,1.0
48879,274754,0.0
48880,274762,0.0
48881,274763,0.0
48882,274765,0.0
48883,274766,0.0
48884,274767,0.0
48885,274769,0.0
48886,274772,0.0
48887,274773,0.0
48888,274785,0.0
48890,274788,0.0
48891,274790,0.0
48892,274792,0.0
48893,274795,0.0
48894,274797,0.0
48895,274798,0.0
48896,274803,0.0
48897,274805,0.0
48898,274809,0.0
48899,274816,0.0
48900,274821,0.0
48902,274824,0.0
48904,274826,0.0
48905,274827,0.0
48906,274832,0.0
48907,274833,0.0
48908,274834,0.0
48909,274839,0.0
48910,274840,0.0
48911,274842,0.0
48913,274849,0.0
48914,274852,0.0
48916,274861,0.0
48917,274862,0.0
48918,274867,0.0
48919,274868,0.0
48920,274869,0.0
48921,274871,0.0
48922,274873,0.0
48923,274876,0.0
48925,274879,0.0
48926,274882,0.0
48927,274883,0.0
48928,274884,0.0
48929,274886,0.0
48931,274892,0.0
48932,274895,0.0
48933,274896,0.0
48934,274897,0.0
48937,274907,0.0
48938,274908,0.0
48941,274920,0.0
48942,274922,0.0
48946,274929,0.0
48947,274930,0.0
48950,274936,0.0
48951,274940,0.0
48952,274941,0.0
48954,274945,0.0
48955,274948,0.0
48957,274962,0.0
48959,274968,0.0
48960,274995,0.0
48961,274999,0.0
48962,275000,0.0
48964,275005,0.0
48965,275011,0.0
48967,275014,0.0
48968,275021,0.0
48969,275030,0.0
48970,275037,0.0
48972,275042,1.0
48973,275044,0.0
48974,275049,0.0
48975,275056,0.0
48976,275058,0.0
48978,275067,0.0
48979,275072,0.0
48980,275075,0.0
48981,275079,0.0
48982,275081,0.0
48983,275083,0.0
48984,275084,0.0
48986,275090,0.0
48987,275095,0.0
48990,275104,0.0
48991,275105,0.0
48992,275112,0.0
48995,275130,0.0
48996,275132,0.0
48998,275137,0.0
48999,275140,0.0
49000,275157,0.0
49001,275159,0.0
49003,275170,0.0
49004,275171,0.0
49005,275174,0.0
49006,275175,0.0
49007,275176,0.0
49008,275181,0.0
49009,275186,0.0
49010,275192,0.0
49011,275193,0.0
49012,275196,0.0
49013,275197,0.0
49014,275202,0.0
49016,275207,0.0
49017,275209,0.0
49019,275217,0.0
49022,275229,0.0
49023,275234,0.0
49024,275246,0.0
49025,275247,0.0
49026,275251,0.0
49027,275260,0.0
49028,275262,0.0
49029,275263,0.0
49030,275264,0.0
49031,275265,0.0
49032,275270,0.0
49033,275274,0.0
49035,275281,0.0
49036,275282,0.0
49037,275283,0.0
49038,275285,0.0
49039,275289,0.0
49040,275293,0.0
49041,275296,0.0
49042,275297,0.0
49044,275322,1.0
49045,275329,0.0
49047,275333,0.0
49048,275338,0.0
49049,275341,1.0
49050,275342,0.0
49051,275347,0.0
49052,275356,0.0
49053,275357,0.0
49054,275360,0.0
49055,275361,0.0
49056,275362,0.0
49057,275365,0.0
49059,275368,0.0
49062,275382,0.0
49063,275388,0.0
49064,275390,1.0
49065,275391,0.0
49066,275399,0.0
49067,275401,0.0
49069,275405,0.0
49070,275409,0.0
49071,275412,0.0
49075,275433,0.0
49076,275435,0.0
49077,275437,0.0
49078,275439,0.0
49080,275453,0.0
49081,275458,0.0
49083,275467,0.0
49084,275472,1.0
49085,275479,0.0
49086,275480,0.0
49087,275481,0.0
49088,275486,0.0
49090,275494,0.0
49091,275497,0.0
49092,275500,0.0
49093,275508,0.0
49095,275512,0.0
49096,275517,0.0
49097,275521,0.0
49098,275526,0.0
49099,275530,0.0
49100,275534,0.0
49101,275536,1.0
49102,275538,0.0
49103,275539,0.0
49104,275541,0.0
49105,275543,1.0
49107,275550,0.0
49108,275551,0.0
49109,275554,0.0
49110,275555,0.0
49111,275556,0.0
49112,275561,0.0
49113,275564,0.0
49114,275566,0.0
49115,275568,0.0
49116,275572,0.0
49117,275579,0.0
49118,275580,0.0
49120,275593,0.0
49122,275598,0.0
49123,275599,0.0
49124,275600,0.0
49125,275603,0.0
